data,campeonatoAno,ginasio,fase,timeCasa,pontosTimeCasa,acertos3PtsTimeCasa,acertos2PtsTimeCasa,LanceLivreTimeCasa,rebotesTimeCasa,assistsTimeCasa,RoubadasTimeCasa,TocosTimeCasa,FaltasTimeCasa,timeFora,pontosTimeFora,acertos3PtsTimeFora,acertos2PtsTimeFora,LanceLivreTimeFora,rebotesTimeFora,assistsTimeFora,RoubadasTimeFora,TocosTimeFora,FaltasTimeFora
18/01/2018,2017/2018,Gin. Poliesportivo de Cajazeiras                                    ,2º TURNO,Vitória,79,4,24,19,35,18,12,3,23,Pinheiros,76,6,22,14,43,14,4,1,22
17/01/2018,2017/2018,Prof. Hugo Ramos                                    ,1º TURNO,Mogi,82,10,20,12,44,24,6,4,22,L. Sorocabana,73,8,17,15,38,13,4,2,32
16/01/2018,2017/2018,Ginásio Paulo Sarasate                                    ,1º TURNO,Basq. Cearense,66,9,16,7,35,14,3,3,18,Minas,58,6,12,16,34,14,6,2,16
16/01/2018,2017/2018,Ginásio Belin Carolo                                    ,1º TURNO,Campo Mourão,72,4,24,12,40,13,6,0,20,Joinville / AABJ ,75,9,21,6,30,12,9,3,18
16/01/2018,2017/2018,Gin. Poliesportivo de Cajazeiras                                    ,1º TURNO,Vitória,68,7,17,13,33,22,6,1,15,Flamengo,76,7,24,7,34,19,4,0,18
16/01/2018,2017/2018,Gin. Antonio Prado Jr                                    ,1º TURNO,Paulistano,88,11,17,21,34,20,5,3,18,Caxias do Sul,70,8,16,14,28,18,5,1,24
15/01/2018,2017/2018,Ginásio Oscar Zelaya                                    ,1º TURNO,Botafogo,63,9,15,6,32,12,7,8,20,Sesi Franca,67,4,21,13,48,16,8,1,16
14/01/2018,2017/2018,Gin. Poliesportivo de Cajazeiras                                    ,1º TURNO,Vitória,82,9,22,11,50,24,8,1,20,Minas,57,7,13,10,36,15,5,2,20
14/01/2018,2017/2018,Ginásio Paulo Sarasate                                    ,1º TURNO,Basq. Cearense,75,9,18,12,34,13,3,3,22,Flamengo,92,12,19,18,36,16,6,1,25
14/01/2018,2017/2018,Gin. Antonio Prado Jr                                    ,1º TURNO,Paulistano,75,7,18,18,49,18,6,2,17,Joinville / AABJ ,64,5,16,17,44,10,9,1,19
13/01/2018,2017/2018,Arena Carioca 1                                    ,1º TURNO,Vasco da Gama,67,4,14,27,51,11,2,2,22,Sesi Franca,81,8,23,11,40,25,8,3,28
12/01/2018,2017/2018,Gin. Vasco da Gama                                    ,1º TURNO,Caxias do Sul,73,11,12,16,32,16,5,0,24,Botafogo,63,3,18,18,37,15,6,3,24
11/01/2018,2017/2018,Arena Carioca 1                                    ,1º TURNO,Flamengo,82,5,25,17,36,19,8,3,11,L. Sorocabana,67,3,27,4,42,17,8,2,23
10/01/2018,2017/2018,Gin. Vasco da Gama                                    ,1º TURNO,Caxias do Sul,81,5,26,14,40,16,10,1,19,Vasco da Gama,69,8,18,9,29,14,8,1,20
10/01/2018,2017/2018,Centreventos Cau Hansen                                    ,1º TURNO,Joinville / AABJ ,68,9,14,13,35,11,13,2,20,Botafogo,63,3,20,14,41,8,5,2,21
10/01/2018,2017/2018,Gin. Panela de Pressão                                    ,1º TURNO,Bauru,87,9,21,18,33,13,3,1,24,Basq. Cearense,82,8,19,20,37,13,7,2,24
10/01/2018,2017/2018,Arena UniBH                                    ,1º TURNO,Minas,80,11,14,19,43,23,3,5,31,Pinheiros,75,4,17,29,41,10,7,6,24
09/01/2018,2017/2018,Arena Carioca 1                                    ,1º TURNO,Flamengo,77,8,19,15,31,19,4,2,17,Mogi,71,7,19,12,36,15,8,1,20
08/01/2018,2017/2018,Ginásio Pedrocão                                    ,1º TURNO,Sesi Franca,79,9,20,12,50,23,7,8,18,Basq. Cearense,59,7,14,10,41,8,10,2,17
08/01/2018,2017/2018,Gin. Panela de Pressão                                    ,1º TURNO,Bauru,77,10,18,11,35,15,15,1,26,Vitória,66,6,12,24,39,13,6,1,17
08/01/2018,2017/2018,Centreventos Cau Hansen                                    ,1º TURNO,Joinville / AABJ ,74,9,21,5,32,20,4,1,19,Vasco da Gama,94,12,21,16,34,16,7,1,10
08/01/2018,2017/2018,Gin. Antonio Prado Jr                                    ,1º TURNO,Paulistano,92,14,19,12,39,22,12,1,19,Campo Mourão,67,6,20,9,41,15,7,0,17
07/01/2018,2017/2018,Arena Carioca 1                                    ,1º TURNO,Flamengo,72,4,18,24,39,21,11,2,25,Pinheiros,68,2,23,16,45,16,10,1,25
07/01/2018,2017/2018,Arena UniBH                                    ,1º TURNO,Minas,65,5,18,14,28,19,7,0,16,Mogi,82,12,19,8,43,21,6,5,17
05/01/2018,2017/2018,Arena UniBH                                    ,1º TURNO,Minas,71,5,19,18,29,20,4,4,23,L. Sorocabana,61,2,20,15,36,14,2,1,27
06/01/2018,2017/2018,Ginásio Pedrocão                                    ,1º TURNO,Sesi Franca,68,8,14,16,41,10,8,3,17,Vitória,55,6,14,9,42,10,5,2,20
04/01/2018,2017/2018,Ginásio Oscar Zelaya                                    ,1º TURNO,Botafogo,60,5,19,7,50,12,2,3,19,Bauru,77,11,18,8,38,18,10,7,18
03/01/2018,2017/2018,Prof. Hugo Ramos                                    ,1º TURNO,Mogi,80,10,18,14,39,18,10,4,19,Paulistano,84,15,14,11,46,22,3,2,25
30/12/2017,2017/2018,Arena Carioca 1                                    ,1º TURNO,Flamengo,89,5,28,18,37,24,8,1,29,Vasco da Gama,81,9,14,26,38,16,3,1,27
29/12/2017,2017/2018,Poliesportivo H. Villaboim                                    ,1º TURNO,Pinheiros,77,9,18,14,30,12,9,3,19,Sesi Franca,90,15,18,9,35,24,4,0,26
28/12/2017,2017/2018,Gin. Vasco da Gama                                    ,1º TURNO,Caxias do Sul,72,9,17,11,41,16,9,1,23,Joinville / AABJ ,63,7,15,12,34,9,9,1,20
27/12/2017,2017/2018,Gin. Poliesportivo de Cajazeiras                                    ,1º TURNO,Vitória,89,13,19,12,42,20,11,4,20,Basq. Cearense,68,9,12,17,41,13,5,1,20
23/12/2017,2017/2018,Ginásio Milton Olaio                                    ,1º TURNO,Bauru,89,9,24,14,43,18,8,4,22,Minas,70,6,20,12,22,11,10,4,18
23/12/2017,2017/2018,Ginásio Pedrocão                                    ,1º TURNO,Sesi Franca,100,8,29,18,34,24,8,5,26,Flamengo,82,7,19,23,33,11,10,1,22
23/12/2017,2017/2018,Ginásio Oscar Zelaya                                    ,1º TURNO,Botafogo,67,2,23,15,46,14,3,3,24,Campo Mourão,64,5,16,17,37,14,4,4,22
23/12/2017,2017/2018,Ginásio de São Januário                                    ,1º TURNO,Vasco da Gama,71,10,16,9,35,14,4,2,22,Paulistano,77,10,15,17,40,18,3,1,20
22/12/2017,2017/2018,Gin. Poliesportivo de Cajazeiras                                    ,1º TURNO,Vitória,70,7,18,13,38,18,7,5,14,Caxias do Sul,69,11,16,4,43,20,8,0,23
22/12/2017,2017/2018,Ginásio Gualberto Moreira                                    ,1º TURNO,L. Sorocabana,75,5,19,22,37,11,5,1,29,Pinheiros,77,8,15,23,32,9,9,1,23
21/12/2017,2017/2018,Ginásio Pedrocão                                    ,1º TURNO,Sesi Franca,75,6,23,11,48,18,10,2,24,Minas,55,5,13,14,30,12,11,5,20
21/12/2017,2017/2018,Ginásio Milton Olaio                                    ,1º TURNO,Bauru,71,5,20,16,30,13,7,1,22,Flamengo,97,11,22,20,34,18,6,1,23
21/12/2017,2017/2018,Ginásio Oscar Zelaya                                    ,1º TURNO,Botafogo,74,4,18,26,46,19,2,1,28,Paulistano,93,12,18,21,34,26,10,2,27
21/12/2017,2017/2018,Ginásio de São Januário                                    ,1º TURNO,Vasco da Gama,84,9,22,13,37,25,6,3,20,Campo Mourão,59,3,21,8,31,11,6,3,18
20/12/2017,2017/2018,Gin. Poliesportivo de Cajazeiras                                    ,1º TURNO,Vitória,88,9,22,17,44,17,13,1,23,Joinville / AABJ ,68,11,9,17,31,12,7,0,20
20/12/2017,2017/2018,Ginásio Paulo Sarasate                                    ,1º TURNO,Basq. Cearense,67,11,13,8,40,15,5,1,22,Caxias do Sul,76,9,17,15,30,13,16,3,20
19/12/2017,2017/2018,Arena Carioca 1                                    ,1º TURNO,Vasco da Gama,72,8,13,22,43,14,4,2,22,Botafogo,68,5,20,13,35,16,11,7,28
20/12/2017,2017/2018,Poliesportivo H. Villaboim                                    ,1º TURNO,Pinheiros,66,9,14,11,46,12,7,1,19,Mogi,73,5,23,12,42,17,7,5,16
17/12/2017,2017/2018,Ginásio Gualberto Moreira                                    ,1º TURNO,L. Sorocabana,75,9,17,14,35,15,12,3,21,Paulistano,78,12,15,12,44,22,9,5,18
16/12/2017,2017/2018,Poliesportivo H. Villaboim                                    ,1º TURNO,Pinheiros,80,8,22,12,39,15,10,3,16,Vitória,77,10,18,11,37,18,5,1,19
15/12/2017,2017/2018,Arena UniBH                                    ,1º TURNO,Minas,76,8,19,14,37,19,6,4,20,Flamengo,83,10,20,13,35,21,9,2,23
16/12/2017,2017/2018,Prof. Hugo Ramos                                    ,1º TURNO,Mogi,72,6,15,24,30,10,9,4,28,Bauru,69,4,19,19,41,14,6,1,26
14/12/2017,2017/2018,Ginásio Gualberto Moreira                                    ,1º TURNO,L. Sorocabana,79,8,18,19,35,16,2,2,36,Sesi Franca,87,7,19,28,28,13,2,3,23
14/12/2017,2017/2018,Poliesportivo H. Villaboim                                    ,1º TURNO,Pinheiros,77,10,14,19,37,10,6,2,19,Bauru,93,16,16,13,33,26,9,3,21
13/12/2017,2017/2018,Ginásio Belin Carolo                                    ,1º TURNO,Campo Mourão,65,9,14,10,39,11,4,3,19,Vitória,72,10,14,14,44,15,3,1,23
12/12/2017,2017/2018,Ginásio Gualberto Moreira                                    ,1º TURNO,L. Sorocabana,81,8,16,25,29,19,8,3,26,Bauru,89,9,18,26,27,21,7,0,22
12/12/2017,2017/2018,Prof. Hugo Ramos                                    ,1º TURNO,Mogi,72,10,15,12,36,16,7,2,19,Sesi Franca,71,6,23,7,36,14,5,2,24
11/12/2017,2017/2018,Gin. Antonio Prado Jr                                    ,1º TURNO,Paulistano,84,12,18,12,41,22,8,2,13,Vitória,66,5,22,7,34,18,10,0,17
06/12/2017,2017/2018,Centreventos Cau Hansen                                    ,1º TURNO,Joinville / AABJ ,77,11,16,12,29,15,6,4,21,L. Sorocabana,75,6,18,21,44,6,8,1,23
11/12/2017,2017/2018,Centreventos Cau Hansen                                    ,1º TURNO,Joinville / AABJ ,82,8,19,20,34,13,5,2,26,Pinheiros,90,8,22,22,33,17,7,0,23
11/12/2017,2017/2018,Ginásio Belin Carolo                                    ,1º TURNO,Campo Mourão,60,9,12,9,27,16,6,0,22,Basq. Cearense,66,4,23,8,39,9,4,0,16
09/12/2017,2017/2018,Gin. Vasco da Gama                                    ,1º TURNO,Caxias do Sul,71,8,15,17,35,13,5,0,21,Pinheiros,86,10,19,18,37,22,8,0,25
09/12/2017,2017/2018,Centreventos Cau Hansen                                    ,1º TURNO,Joinville / AABJ ,61,9,12,10,41,11,10,0,18,Mogi,67,8,15,13,37,15,9,1,15
09/12/2017,2017/2018,Gin. Antonio Prado Jr                                    ,1º TURNO,Paulistano,96,19,15,9,37,27,7,3,19,Basq. Cearense,84,7,22,19,38,17,9,1,16
07/12/2017,2017/2018,Gin. Poliesportivo de Cajazeiras                                    ,1º TURNO,Vitória,77,7,22,12,40,18,12,3,28,Vasco da Gama,75,7,17,20,46,14,8,2,20
07/12/2017,2017/2018,Gin. Vasco da Gama                                    ,1º TURNO,Caxias do Sul,66,8,12,18,43,17,9,4,20,Mogi,65,8,18,5,39,14,8,1,21
06/12/2017,2017/2018,Poliesportivo H. Villaboim                                    ,1º TURNO,Pinheiros,81,6,26,11,55,15,7,4,21,Paulistano,65,5,19,12,36,15,5,7,19
05/12/2017,2017/2018,Ginásio Paulo Sarasate                                    ,1º TURNO,Basq. Cearense,85,7,25,14,45,13,8,2,15,Vasco da Gama,76,9,20,9,29,19,6,1,22
04/12/2017,2017/2018,Poliesportivo H. Villaboim                                    ,1º TURNO,Pinheiros,80,7,21,17,43,20,6,1,18,Campo Mourão,51,6,12,9,43,14,9,2,17
04/12/2017,2017/2018,Gin. Vasco da Gama                                    ,1º TURNO,Caxias do Sul,82,5,27,13,36,24,10,5,27,L. Sorocabana,66,5,14,23,29,15,2,1,21
04/12/2017,2017/2018,Arena UniBH                                    ,1º TURNO,Minas,69,9,19,4,43,24,8,4,12,Joinville / AABJ ,52,7,13,5,40,13,10,2,13
02/12/2017,2017/2018,Tijuca Tênis Clube                                    ,1º TURNO,Flamengo,86,9,23,13,47,23,6,3,20,Joinville / AABJ ,75,8,18,15,27,9,9,1,17
02/12/2017,2017/2018,Prof. Hugo Ramos                                    ,1º TURNO,Mogi,72,6,20,14,38,15,8,2,15,Campo Mourão,69,9,16,10,32,13,5,1,19
02/12/2017,2017/2018,Ginásio Pedrocão                                    ,1º TURNO,Sesi Franca,87,8,19,25,34,12,14,3,23,Bauru,83,12,15,17,26,14,9,3,30
22/11/2017,2017/2018,Ginásio Belin Carolo                                    ,1º TURNO,Campo Mourão,63,7,12,18,25,11,6,1,18,Caxias do Sul,84,11,22,7,38,14,8,0,21
01/12/2017,2017/2018,Ginásio Paulo Sarasate                                    ,1º TURNO,Basq. Cearense,61,6,12,19,44,8,8,3,18,Botafogo,47,5,12,8,36,11,8,1,20
30/11/2017,2017/2018,Tijuca Tênis Clube                                    ,1º TURNO,Flamengo,79,7,22,14,42,22,3,4,31,Caxias do Sul,69,4,18,21,34,17,4,1,21
29/11/2017,2017/2018,Gin. Poliesportivo de Cajazeiras                                    ,1º TURNO,Vitória,86,11,21,11,32,24,7,1,21,Botafogo,76,8,19,14,27,19,9,0,19
30/11/2017,2017/2018,Ginásio Gualberto Moreira                                    ,1º TURNO,L. Sorocabana,63,3,17,20,42,7,13,2,29,Campo Mourão,68,8,13,18,34,14,12,2,25
28/11/2017,2017/2018,Arena UniBH                                    ,1º TURNO,Minas,86,14,14,16,42,23,7,5,21,Caxias do Sul,84,11,17,17,35,18,15,1,23
21/11/2017,2017/2018,Ginásio Oscar Zelaya                                    ,1º TURNO,Botafogo,65,11,12,8,33,19,13,0,18,Mogi,70,8,17,12,34,16,13,2,17
19/11/2017,2017/2018,Poliesportivo H. Villaboim                                    ,1º TURNO,Pinheiros,92,11,20,19,39,22,13,2,24,Basq. Cearense,79,11,17,12,41,18,3,5,23
25/11/2017,2017/2018,Arena UniBH                                    ,1º TURNO,Minas,74,8,22,6,43,23,8,9,20,Botafogo,56,3,15,17,41,10,10,2,14
18/11/2017,2017/2018,Arena Carioca 1                                    ,1º TURNO,Vasco da Gama,75,6,22,13,35,19,8,3,25,Mogi,82,9,20,15,42,19,8,3,22
18/11/2017,2017/2018,Ginásio Oscar Zelaya                                    ,1º TURNO,Botafogo,70,6,14,24,37,14,4,1,23,L. Sorocabana,64,4,16,20,38,12,5,3,27
17/11/2017,2017/2018,Ginásio Grêmio Whirpool                                    ,1º TURNO,Joinville / AABJ ,71,8,16,15,26,12,11,0,18,Bauru,97,11,23,18,36,20,6,1,16
17/11/2017,2017/2018,Gin. Vasco da Gama                                    ,1º TURNO,Caxias do Sul,80,7,21,17,37,14,13,3,25,Sesi Franca,86,6,23,22,50,17,5,1,25
14/11/2017,2017/2018,Ginásio Belin Carolo                                    ,1º TURNO,Campo Mourão,69,7,20,8,31,13,9,0,21,Minas,77,11,17,10,37,15,6,1,10
16/11/2017,2017/2018,Ginásio Belin Carolo                                    ,1º TURNO,Campo Mourão,82,7,23,15,30,18,8,2,22,Flamengo,89,9,23,16,39,17,1,3,24
16/11/2017,2017/2018,Ginásio de São Januário                                    ,1º TURNO,Vasco da Gama,76,4,21,22,40,21,6,8,17,L. Sorocabana,68,5,21,11,38,19,6,3,23
16/11/2017,2017/2018,Gin. Antonio Prado Jr                                    ,1º TURNO,Paulistano,93,13,20,14,38,25,9,1,21,Minas,86,12,17,16,32,19,10,0,21
16/11/2017,2017/2018,Ginásio Oscar Zelaya                                    ,1º TURNO,Botafogo,73,10,17,9,34,15,7,3,25,Pinheiros,81,6,23,17,42,17,1,1,18
15/11/2017,2017/2018,Gin. Vasco da Gama                                    ,1º TURNO,Caxias do Sul,70,3,22,17,36,9,8,0,24,Bauru,69,7,17,14,37,12,4,2,22
15/11/2017,2017/2018,Centreventos Cau Hansen                                    ,1º TURNO,Joinville / AABJ ,66,5,23,5,39,12,13,2,12,Sesi Franca,59,5,19,6,46,13,7,2,17
14/11/2017,2017/2018,Ginásio de São Januário                                    ,1º TURNO,Vasco da Gama,71,11,13,12,31,18,2,3,23,Pinheiros,82,3,27,19,42,19,8,2,17
14/11/2017,2017/2018,Gin. Antonio Prado Jr                                    ,1º TURNO,Paulistano,72,10,17,8,36,21,7,1,15,Flamengo,67,5,22,8,39,17,8,4,16
11/11/2017,2017/2018,Prof. Hugo Ramos                                    ,1º TURNO,Mogi,80,10,17,16,37,18,11,1,17,Vitória,75,6,21,15,38,17,12,1,21
09/11/2017,2017/2018,Prof. Hugo Ramos                                    ,1º TURNO,Mogi,80,14,13,12,33,23,8,1,14,Basq. Cearense,62,6,20,4,38,16,10,2,15
10/11/2017,2017/2018,Ginásio Pedrocão                                    ,1º TURNO,Sesi Franca,97,6,28,23,35,18,5,4,25,Paulistano,73,12,11,15,36,13,4,6,29
08/11/2017,2017/2018,Ginásio de Esportes Tonicão                                    ,1º TURNO,Bauru,82,11,19,11,32,18,2,7,23,Campo Mourão,80,9,20,13,31,19,6,3,23
09/11/2017,2017/2018,Ginásio Gualberto Moreira                                    ,1º TURNO,L. Sorocabana,80,10,19,12,35,15,3,1,22,Vitória,75,6,20,17,32,14,6,0,20
07/11/2017,2017/2018,Ginásio Gualberto Moreira                                    ,1º TURNO,L. Sorocabana,91,11,23,12,39,20,11,1,24,Basq. Cearense,76,7,18,19,31,15,9,2,20
07/11/2017,2017/2018,Arena UniBH                                    ,1º TURNO,Minas,82,9,23,9,28,28,10,1,23,Vasco da Gama,81,9,22,10,38,25,8,2,20
06/11/2017,2017/2018,Ginásio Pedrocão                                    ,1º TURNO,Sesi Franca,73,6,23,9,37,18,7,6,19,Campo Mourão,77,5,25,12,35,12,7,5,16
04/11/2017,2017/2018,Gin. Antonio Prado Jr                                    ,1º TURNO,Bauru,72,7,21,9,41,13,4,2,23,Paulistano,71,6,19,15,49,17,4,2,18
30/05/2015,2014/2015,Gin. Panela de Pressão                                    ,FINAL,Bauru,67,9,14,12,42,12,7,5,22,Flamengo,77,8,17,19,42,14,7,2,20
20/05/2015,2014/2015,Gin. Panela de Pressão                                    ,SEMI,Bauru,77,9,14,22,36,18,11,0,19,Mogi,65,5,18,14,33,17,10,4,23
26/05/2015,2014/2015,Gin. Panela de Pressão                                    ,FINAL,Flamengo,91,9,27,10,43,23,9,5,20,Bauru,69,6,16,19,31,14,6,0,14
15/05/2015,2014/2015,Tijuca Tênis Clube                                    ,SEMI,Mogi,85,7,25,14,40,16,9,3,25,Bauru,78,9,16,19,29,16,7,2,20
17/05/2015,2014/2015,Tijuca Tênis Clube                                    ,SEMI,Mogi,91,13,16,20,50,20,9,3,35,Bauru,98,14,13,30,42,18,7,3,27
14/05/2015,2014/2015,Tijuca Tênis Clube                                    ,SEMI,Flamengo,76,7,19,17,28,21,9,4,19,Limeira,67,7,18,10,29,14,6,2,20
11/05/2015,2014/2015,Ginásio Vô Lucato                                    ,SEMI,Limeira,73,5,24,10,29,16,10,1,19,Flamengo,92,14,20,10,29,20,10,3,18
12/05/2015,2014/2015,Gin. Panela de Pressão                                    ,SEMI,Bauru,84,13,15,15,23,23,9,0,25,Mogi,81,6,25,13,34,14,4,1,21
10/05/2015,2014/2015,Gin. Panela de Pressão                                    ,SEMI,Bauru,73,9,11,24,32,13,8,1,21,Mogi,81,8,21,15,27,11,12,0,25
09/05/2015,2014/2015,Ginásio Vô Lucato                                    ,SEMI,Limeira,78,8,19,16,27,14,11,0,27,Flamengo,85,9,17,24,30,20,15,1,24
05/05/2015,2014/2015,Tijuca Tênis Clube                                    ,QUARTAS,Flamengo,98,12,28,6,37,22,11,2,16,São José,64,2,25,8,28,11,6,1,15
05/05/2015,2014/2015,Gin. Panela de Pressão                                    ,QUARTAS,Bauru,78,8,19,16,40,19,7,0,15,Franca,72,7,21,9,33,18,7,1,19
04/05/2015,2014/2015,Prof. Hugo Ramos                                    ,QUARTAS,Mogi,91,6,21,28,35,11,11,1,29,Macaé,84,6,16,24,24,13,6,3,35
02/05/2015,2014/2015,Ginásio Pedrocão                                    ,QUARTAS,Franca,78,11,18,9,36,18,11,2,21,Bauru,67,8,13,17,31,13,5,1,20
01/05/2015,2014/2015,Tênis Clube Macaé (Juquinha)                                    ,QUARTAS,Macaé,73,9,12,22,32,17,7,2,26,Mogi,91,7,27,16,47,12,9,3,26
25/04/2015,2014/2015,Prof. Hugo Ramos                                    ,QUARTAS,Mogi,84,6,27,12,36,11,10,2,23,Macaé,89,10,21,17,28,16,12,0,21
30/04/2015,2014/2015,Ginásio Pedrocão                                    ,QUARTAS,Franca,67,11,14,6,30,12,10,1,26,Bauru,75,8,15,21,39,11,8,1,14
30/04/2015,2014/2015,Gin. Linneu de Moura                                    ,QUARTAS,São José,81,6,25,13,41,22,5,5,21,Flamengo,76,7,21,13,30,13,11,2,20
29/04/2015,2014/2015,Tênis Clube Macaé (Juquinha)                                    ,QUARTAS,Macaé,78,10,15,18,32,14,7,0,21,Mogi,69,7,20,8,32,11,12,0,27
29/04/2015,2014/2015,ASCEB                                    ,QUARTAS,Brasília,76,5,25,11,37,15,13,5,21,Limeira,89,6,28,15,37,17,8,2,23
28/04/2015,2014/2015,Gin. Linneu de Moura                                    ,QUARTAS,São José,68,5,23,7,30,16,10,2,15,Flamengo,86,11,22,9,34,21,14,1,17
27/04/2015,2014/2015,ASCEB                                    ,QUARTAS,Brasília,83,10,21,11,25,16,7,2,24,Limeira,98,12,20,22,26,15,12,3,21
26/04/2015,2014/2015,Gin. Panela de Pressão                                    ,QUARTAS,Bauru,71,13,10,12,33,16,5,2,19,Franca,74,9,19,9,38,17,10,1,20
24/04/2015,2014/2015,Gin. Panela de Pressão                                    ,QUARTAS,Bauru,82,7,22,17,44,16,5,2,16,Franca,55,3,17,12,27,12,8,2,22
25/04/2015,2014/2015,Tijuca Tênis Clube                                    ,QUARTAS,Flamengo,76,5,21,19,32,13,8,1,16,São José,82,7,25,11,32,18,4,0,20
24/04/2015,2014/2015,Ginásio Vô Lucato                                    ,QUARTAS,Limeira,85,6,23,21,25,11,9,0,29,Brasília,93,11,18,24,29,16,10,3,27
16/04/2015,2014/2015,Gin. Palestra Itália                                    ,OITAVAS,Palmeiras,63,5,17,14,35,13,9,0,24,Franca,56,6,13,12,33,7,14,2,23
23/04/2015,2014/2015,Prof. Hugo Ramos                                    ,QUARTAS,Mogi,84,10,20,14,32,17,15,3,21,Macaé,72,11,11,17,30,15,12,1,23
23/04/2015,2014/2015,Tijuca Tênis Clube                                    ,QUARTAS,Flamengo,85,11,19,14,41,16,10,2,20,São José,62,6,18,8,37,17,4,1,19
22/04/2015,2014/2015,Ginásio Vô Lucato                                    ,QUARTAS,Limeira,93,7,27,18,32,21,14,4,22,Brasília,76,5,23,15,25,16,10,4,21
19/04/2015,2014/2015,Ginásio Pedrocão                                    ,OITAVAS,Franca,73,7,16,20,34,14,13,6,23,Palmeiras,64,7,14,15,33,11,9,0,27
17/04/2015,2014/2015,Gin. Palestra Itália                                    ,OITAVAS,Macaé,92,13,17,19,32,17,4,2,24,Minas,86,6,26,16,27,16,11,2,24
16/04/2015,2014/2015,ASCEB                                    ,OITAVAS,Brasília,93,11,22,16,37,15,7,8,23,Pinheiros,81,5,24,18,34,18,10,4,21
15/04/2015,2014/2015,ASCEB                                    ,OITAVAS,Macaé,91,9,22,20,42,20,11,2,27,Minas,62,5,17,13,27,9,13,2,20
15/04/2015,2014/2015,Gin. Linneu de Moura                                    ,OITAVAS,São José,74,8,16,18,42,13,5,7,21,Paulistano,65,5,20,10,42,6,9,0,23
13/04/2015,2014/2015,Gin. Linneu de Moura                                    ,OITAVAS,São José,85,6,22,23,30,16,7,6,23,Paulistano,74,7,20,13,34,11,8,1,25
14/04/2015,2014/2015,Gin. Palestra Itália                                    ,OITAVAS,Palmeiras,80,7,17,25,39,15,7,2,19,Franca,73,7,22,8,30,16,8,4,26
12/04/2015,2014/2015,Poliesportivo H. Villaboim                                    ,OITAVAS,Minas,80,8,20,16,40,14,13,0,30,Macaé,81,8,17,23,40,8,9,3,31
11/04/2015,2014/2015,Poliesportivo H. Villaboim                                    ,OITAVAS,Pinheiros,96,6,23,32,37,17,9,1,26,Brasília,90,5,26,23,33,12,9,4,30
10/04/2015,2014/2015,Ginásio Pedrocão                                    ,OITAVAS,Franca,81,8,21,15,34,15,4,6,22,Palmeiras,64,8,13,14,36,14,12,1,23
10/04/2015,2014/2015,Gin. Antonio Prado Jr                                    ,OITAVAS,Minas,90,6,25,22,34,24,10,2,30,Macaé,78,6,17,26,35,14,9,1,30
